27.49774864,-7.82858492,463.2865600586,public,False
27.486245901799997,-7.8239242989,457.145955847,private__insid,False
27.4947201352,-7.8284177677999995,455.6057434082,public,False
\N,\N,\N,private__insid,False
\N,\N,\N,private__insid,False
\N,\N,\N,private__insid,False
\N,\N,\N,public,False
\N,\N,\N,\N,False
\N,\N,\N,public,False
