27.490511175100004,-7.8294639276,458.81494140629997,0,0,1,0
40.38682,-3.6991329,0.0,1,1,1,1
,,,1,0,0,1
,,,0,0,0,0
,,,0,0,0,0
-3.80703988,706.0,20.0,1,0,0,0
,,,1,1,0,0
,,,0,0,0,0
,,,0,0,0,0
