3,2.0
33,2.0
5,2.0
34,2.0
8,2.0
35,2.0
7,2.0
36,2.0
6,2.0
37,2.0
12,2.0
38,2.0
13,2.0
39,2.0
14,2.0
40,2.0
17,2.0
41,2.0
19,2.0
42,2.0
