2019-11-11 09:08:48.96,2019-11-11 09:09:49.417,refugee_camp,,27.49774864,-7.82858492,463.2865600586,3.216,crop_area,public,,yes,yes,yes,other,,,uuid:44c0dde7-1ffb-4f24-873a-a313c791a693
2019-12-02 18:24:43.885,2019-12-02 18:25:24.463,refugee_camp,,27.486245901799997,-7.8239242989,457.145955847,4.0,crop_area,private__insid,,no,,,,,no,uuid:fc3d784e-5195-4498-9967-dbd2658a774f
2019-11-27 12:39:20.222,2019-11-27 12:39:49.054,refugee_camp,,27.4947201352,-7.8284177677999995,455.6057434082,4.7,crop_area,public,,no,,,,,yes,uuid:edb53430-bd20-473d-be14-114b390e62de
